fuente,jornada,jugador,equipo,puntos,jugo,capturado
mixto,6,Giuliano Simeone Giuliano,Atlético,2.0,1,2026-09-25
mixto,5,Giuliano Simeone Giuliano,Atlético,10.0,1,2026-09-25
mixto,4,Giuliano Simeone Giuliano,Atlético,0.0,1,2026-09-25
mixto,3,Giuliano Simeone Giuliano,Atlético,3.0,1,2026-09-25
mixto,2,Giuliano Simeone Giuliano,Atlético,10.0,1,2026-09-25
mixto,1,Giuliano Simeone Giuliano,Atlético,3.0,1,2026-09-25
mixto,7,Carlos Martín Carlos Martín,Atlético,,0,2026-09-25
mixto,6,Carlos Martín Carlos Martín,Atlético,,0,2026-09-25
mixto,5,Carlos Martín Carlos Martín,Atlético,2.0,1,2026-09-25
mixto,7,Marc Pubill Pubill,Atlético,5.0,1,2026-09-25
mixto,6,Marc Pubill Pubill,Atlético,3.0,1,2026-09-25
mixto,5,Marc Pubill Pubill,Atlético,4.0,1,2026-09-25
mixto,4,Marc Pubill Pubill,Atlético,2.0,1,2026-09-25
mixto,3,Marc Pubill Pubill,Atlético,5.0,1,2026-09-25
mixto,2,Marc Pubill Pubill,Atlético,12.0,1,2026-09-25
mixto,1,Marc Pubill Pubill,Atlético,,0,2026-09-25
mixto,7,Pablo Barrios Barrios,Atlético,,0,2026-09-25
mixto,6,Pablo Barrios Barrios,Atlético,,0,2026-09-25
mixto,5,Pablo Barrios Barrios,Atlético,,0,2026-09-25
mixto,4,Pablo Barrios Barrios,Atlético,5.0,1,2026-09-25
mixto,3,Pablo Barrios Barrios,Atlético,9.0,1,2026-09-25
mixto,2,Pablo Barrios Barrios,Atlético,5.0,1,2026-09-25
mixto,1,Pablo Barrios Barrios,Atlético,7.0,1,2026-09-25
mixto,7,Rodrigo Mendoza Mendoza,Atlético,,0,2026-09-25
mixto,6,Rodrigo Mendoza Mendoza,Atlético,,0,2026-09-25
mixto,5,Rodrigo Mendoza Mendoza,Atlético,,0,2026-09-25
mixto,4,Rodrigo Mendoza Mendoza,Atlético,,0,2026-09-25
mixto,3,Rodrigo Mendoza Mendoza,Atlético,1.0,1,2026-09-25
mixto,2,Rodrigo Mendoza Mendoza,Atlético,2.0,1,2026-09-25
mixto,1,Rodrigo Mendoza Mendoza,Atlético,4.0,1,2026-09-25
mixto,7,Morten Hjulmand Hjulmand,Atlético,2.0,1,2026-09-25
mixto,6,Morten Hjulmand Hjulmand,Atlético,1.0,1,2026-09-25
mixto,5,Morten Hjulmand Hjulmand,Atlético,5.0,1,2026-09-25
mixto,4,Morten Hjulmand Hjulmand,Atlético,3.0,1,2026-09-25
mixto,3,Morten Hjulmand Hjulmand,Atlético,5.0,1,2026-09-25
mixto,2,Morten Hjulmand Hjulmand,Atlético,3.0,1,2026-09-25
mixto,1,Morten Hjulmand Hjulmand,Atlético,3.0,1,2026-09-25
mixto,7,Arnau Ortiz Ortiz,Atlético,,0,2026-09-25
mixto,6,Arnau Ortiz Ortiz,Atlético,3.0,1,2026-09-25
mixto,5,Arnau Ortiz Ortiz,Atlético,5.0,1,2026-09-25
mixto,4,Arnau Ortiz Ortiz,Atlético,1.0,1,2026-09-25
mixto,3,Arnau Ortiz Ortiz,Atlético,3.0,1,2026-09-25
mixto,2,Arnau Ortiz Ortiz,Atlético,,0,2026-09-25
mixto,1,Arnau Ortiz Ortiz,Atlético,4.0,1,2026-09-25
mixto,7,Dani Martínez Dani Martínez,Atlético,,0,2026-09-25
mixto,6,Dani Martínez Dani Martínez,Atlético,,0,2026-09-25
mixto,5,Dani Martínez Dani Martínez,Atlético,,0,2026-09-25
mixto,4,Dani Martínez Dani Martínez,Atlético,,0,2026-09-25
mixto,3,Dani Martínez Dani Martínez,Atlético,,0,2026-09-25
mixto,2,Dani Martínez Dani Martínez,Atlético,,0,2026-09-25
mixto,1,Dani Martínez Dani Martínez,Atlético,5.0,1,2026-09-25
mixto,7,Johnny Cardoso Cardoso,Atlético,4.0,1,2026-09-25
mixto,6,Johnny Cardoso Cardoso,Atlético,9.0,1,2026-09-25
mixto,5,Johnny Cardoso Cardoso,Atlético,4.0,1,2026-09-25
mixto,4,Johnny Cardoso Cardoso,Atlético,1.0,1,2026-09-25
mixto,3,Johnny Cardoso Cardoso,Atlético,1.0,1,2026-09-25
mixto,2,Johnny Cardoso Cardoso,Atlético,,0,2026-09-25
mixto,1,Johnny Cardoso Cardoso,Atlético,,0,2026-09-25
mixto,7,Salvi Esquivel Esquivel,Atlético,,0,2026-09-25
mixto,6,Salvi Esquivel Esquivel,Atlético,,0,2026-09-25
mixto,5,Salvi Esquivel Esquivel,Atlético,,0,2026-09-25
mixto,4,Salvi Esquivel Esquivel,Atlético,,0,2026-09-25
mixto,3,Salvi Esquivel Esquivel,Atlético,,0,2026-09-25
mixto,2,Salvi Esquivel Esquivel,Atlético,,0,2026-09-25
mixto,1,Salvi Esquivel Esquivel,Atlético,,0,2026-09-25
mixto,7,Miguel Cubo Cubo,Atlético,,0,2026-09-25
mixto,6,Miguel Cubo Cubo,Atlético,,0,2026-09-25
mixto,5,Miguel Cubo Cubo,Atlético,,0,2026-09-25
mixto,4,Miguel Cubo Cubo,Atlético,,0,2026-09-25
mixto,3,Miguel Cubo Cubo,Atlético,,0,2026-09-25
mixto,2,Miguel Cubo Cubo,Atlético,,0,2026-09-25
mixto,1,Miguel Cubo Cubo,Atlético,,0,2026-09-25
mixto,7,Jorge Domínguez Jorge Domínguez,Atlético,,0,2026-09-25
mixto,6,Jorge Domínguez Jorge Domínguez,Atlético,,0,2026-09-25
mixto,5,Jorge Domínguez Jorge Domínguez,Atlético,,0,2026-09-25
mixto,4,Jorge Domínguez Jorge Domínguez,Atlético,,0,2026-09-25
mixto,3,Jorge Domínguez Jorge Domínguez,Atlético,,0,2026-09-25
mixto,2,Jorge Domínguez Jorge Domínguez,Atlético,,0,2026-09-25
mixto,1,Jorge Domínguez Jorge Domínguez,Atlético,3.0,1,2026-09-25
mixto,7,Jorge Castillo Castillo,Atlético,,0,2026-09-25
mixto,6,Jorge Castillo Castillo,Atlético,,0,2026-09-25
mixto,5,Jorge Castillo Castillo,Atlético,,0,2026-09-25
mixto,4,Jorge Castillo Castillo,Atlético,,0,2026-09-25
mixto,3,Jorge Castillo Castillo,Atlético,,0,2026-09-25
mixto,2,Jorge Castillo Castillo,Atlético,,0,2026-09-25
mixto,1,Jorge Castillo Castillo,Atlético,,0,2026-09-25
mixto,7,Julián Álvarez Alvarez,Atlético,4.0,1,2026-09-25
mixto,6,Julián Álvarez Alvarez,Atlético,,0,2026-09-25
mixto,5,Julián Álvarez Alvarez,Atlético,,0,2026-09-25
mixto,4,Julián Álvarez Alvarez,Atlético,2.0,1,2026-09-25
mixto,3,Julián Álvarez Alvarez,Atlético,,0,2026-09-25
mixto,2,Julián Álvarez Alvarez,Atlético,1.0,1,2026-09-25
mixto,1,Julián Álvarez Alvarez,Atlético,,0,2026-09-25
mixto,7,Cristian Romero Romero,Atlético,6.0,1,2026-09-25
mixto,6,Cristian Romero Romero,Atlético,9.0,1,2026-09-25
mixto,5,Cristian Romero Romero,Atlético,7.0,1,2026-09-25
mixto,4,Cristian Romero Romero,Atlético,2.0,1,2026-09-25
mixto,3,Cristian Romero Romero,Atlético,,0,2026-09-25
mixto,2,Cristian Romero Romero,Atlético,,0,2026-09-25
mixto,1,Cristian Romero Romero,Atlético,,0,2026-09-25
mixto,7,Jonathan David Jonathan David,Atlético,8.0,1,2026-09-25
mixto,6,Jonathan David Jonathan David,Atlético,11.0,1,2026-09-25
mixto,5,Jonathan David Jonathan David,Atlético,10.0,1,2026-09-25
mixto,4,Jonathan David Jonathan David,Atlético,,0,2026-09-25
mixto,7,Obed Vargas Vargas,Atlético,,0,2026-09-25
mixto,6,Obed Vargas Vargas,Atlético,,0,2026-09-25
mixto,5,Obed Vargas Vargas,Atlético,,0,2026-09-25
mixto,4,Obed Vargas Vargas,Atlético,,0,2026-09-25
mixto,3,Obed Vargas Vargas,Atlético,,0,2026-09-25
mixto,2,Obed Vargas Vargas,Atlético,,0,2026-09-25
mixto,1,Obed Vargas Vargas,Atlético,,0,2026-09-25
mixto,7,Joao Cancelo Cancelo,Barcelona,4.0,1,2026-09-25
mixto,6,Joao Cancelo Cancelo,Barcelona,15.0,1,2026-09-25
mixto,5,Joao Cancelo Cancelo,Barcelona,2.0,1,2026-09-25
mixto,4,Joao Cancelo Cancelo,Barcelona,,0,2026-09-25
mixto,3,Joao Cancelo Cancelo,Barcelona,2.0,1,2026-09-25
mixto,1,Joao Cancelo Cancelo,Barcelona,1.0,1,2026-09-25
mixto,2,Joao Cancelo Cancelo,Barcelona,2.0,1,2026-09-25
mixto,7,Dani Olmo Olmo,Barcelona,5.0,1,2026-09-25
mixto,6,Dani Olmo Olmo,Barcelona,7.0,1,2026-09-25
mixto,5,Dani Olmo Olmo,Barcelona,3.0,1,2026-09-25
mixto,4,Dani Olmo Olmo,Barcelona,8.0,1,2026-09-25
mixto,3,Dani Olmo Olmo,Barcelona,5.0,1,2026-09-25
mixto,1,Dani Olmo Olmo,Barcelona,4.0,1,2026-09-25
mixto,2,Dani Olmo Olmo,Barcelona,4.0,1,2026-09-25
mixto,7,Andreas Christensen A. Christensen,Barcelona,4.0,1,2026-09-25
mixto,6,Andreas Christensen A. Christensen,Barcelona,3.0,1,2026-09-25
mixto,5,Andreas Christensen A. Christensen,Barcelona,2.0,1,2026-09-25
mixto,4,Andreas Christensen A. Christensen,Barcelona,4.0,1,2026-09-25
mixto,3,Andreas Christensen A. Christensen,Barcelona,2.0,1,2026-09-25
mixto,1,Andreas Christensen A. Christensen,Barcelona,,0,2026-09-25
mixto,2,Andreas Christensen A. Christensen,Barcelona,6.0,1,2026-09-25
mixto,7,Wojciech Szczesny Szczesny,Barcelona,,0,2026-09-25
mixto,6,Wojciech Szczesny Szczesny,Barcelona,-1.0,1,2026-09-25
mixto,5,Wojciech Szczesny Szczesny,Barcelona,,0,2026-09-25
mixto,4,Wojciech Szczesny Szczesny,Barcelona,,0,2026-09-25
mixto,3,Wojciech Szczesny Szczesny,Barcelona,,0,2026-09-25
mixto,1,Wojciech Szczesny Szczesny,Barcelona,,0,2026-09-25
mixto,2,Wojciech Szczesny Szczesny,Barcelona,,0,2026-09-25
mixto,7,Raphinha Raphinha,Barcelona,21.0,1,2026-09-25
mixto,6,Raphinha Raphinha,Barcelona,21.0,1,2026-09-25
mixto,5,Raphinha Raphinha,Barcelona,8.0,1,2026-09-25
mixto,4,Raphinha Raphinha,Barcelona,11.0,1,2026-09-25
mixto,3,Raphinha Raphinha,Barcelona,18.0,1,2026-09-25
mixto,1,Raphinha Raphinha,Barcelona,12.0,1,2026-09-25
mixto,2,Raphinha Raphinha,Barcelona,17.0,1,2026-09-25
mixto,7,Jules Koundé Koundé,Barcelona,,0,2026-09-25
mixto,6,Jules Koundé Koundé,Barcelona,,0,2026-09-25
mixto,5,Jules Koundé Koundé,Barcelona,,0,2026-09-25
mixto,4,Jules Koundé Koundé,Barcelona,5.0,1,2026-09-25
mixto,3,Jules Koundé Koundé,Barcelona,1.0,1,2026-09-25
mixto,1,Jules Koundé Koundé,Barcelona,2.0,1,2026-09-25
mixto,2,Jules Koundé Koundé,Barcelona,2.0,1,2026-09-25
mixto,7,Pedri González Pedri,Barcelona,6.0,1,2026-09-25
mixto,6,Pedri González Pedri,Barcelona,7.0,1,2026-09-25
mixto,5,Pedri González Pedri,Barcelona,5.0,1,2026-09-25
mixto,4,Pedri González Pedri,Barcelona,14.0,1,2026-09-25
mixto,3,Pedri González Pedri,Barcelona,7.0,1,2026-09-25
mixto,1,Pedri González Pedri,Barcelona,10.0,1,2026-09-25
mixto,2,Pedri González Pedri,Barcelona,5.0,1,2026-09-25
mixto,7,Joan Garcia Joan Garcia,Barcelona,,0,2026-09-25
mixto,6,Joan Garcia Joan Garcia,Barcelona,3.0,1,2026-09-25
mixto,5,Joan Garcia Joan Garcia,Barcelona,4.0,1,2026-09-25
mixto,4,Joan Garcia Joan Garcia,Barcelona,9.0,1,2026-09-25
mixto,3,Joan Garcia Joan Garcia,Barcelona,2.0,1,2026-09-25
mixto,1,Joan Garcia Joan Garcia,Barcelona,4.0,1,2026-09-25
mixto,2,Joan Garcia Joan Garcia,Barcelona,7.0,1,2026-09-25
mixto,7,Eric Garcia Eric Garcia,Barcelona,3.0,1,2026-09-25
mixto,6,Eric Garcia Eric Garcia,Barcelona,7.0,1,2026-09-25
mixto,5,Eric Garcia Eric Garcia,Barcelona,4.0,1,2026-09-25
mixto,4,Eric Garcia Eric Garcia,Barcelona,3.0,1,2026-09-25
mixto,3,Eric Garcia Eric Garcia,Barcelona,,0,2026-09-25
mixto,1,Eric Garcia Eric Garcia,Barcelona,5.0,1,2026-09-25
mixto,2,Eric Garcia Eric Garcia,Barcelona,8.0,1,2026-09-25
mixto,7,Anthony Gordon Gordon,Barcelona,2.0,1,2026-09-25
mixto,6,Anthony Gordon Gordon,Barcelona,,0,2026-09-25
mixto,5,Anthony Gordon Gordon,Barcelona,2.0,1,2026-09-25
mixto,4,Anthony Gordon Gordon,Barcelona,5.0,1,2026-09-25
mixto,3,Anthony Gordon Gordon,Barcelona,9.0,1,2026-09-25
mixto,1,Anthony Gordon Gordon,Barcelona,6.0,1,2026-09-25
mixto,2,Anthony Gordon Gordon,Barcelona,9.0,1,2026-09-25
mixto,7,Karim Adeyemi Adeyemi,Barcelona,4.0,1,2026-09-25
mixto,6,Karim Adeyemi Adeyemi,Barcelona,11.0,1,2026-09-25
mixto,5,Karim Adeyemi Adeyemi,Barcelona,11.0,1,2026-09-25
mixto,4,Karim Adeyemi Adeyemi,Barcelona,5.0,1,2026-09-25
mixto,3,Karim Adeyemi Adeyemi,Barcelona,3.0,1,2026-09-25
mixto,1,Karim Adeyemi Adeyemi,Barcelona,3.0,1,2026-09-25
mixto,2,Karim Adeyemi Adeyemi,Barcelona,11.0,1,2026-09-25
mixto,7,Pablo Gavi Gavi,Barcelona,,0,2026-09-25
mixto,6,Pablo Gavi Gavi,Barcelona,4.0,1,2026-09-25
mixto,5,Pablo Gavi Gavi,Barcelona,,0,2026-09-25
mixto,4,Pablo Gavi Gavi,Barcelona,,0,2026-09-25
mixto,3,Pablo Gavi Gavi,Barcelona,,0,2026-09-25
mixto,1,Pablo Gavi Gavi,Barcelona,,0,2026-09-25
mixto,2,Pablo Gavi Gavi,Barcelona,3.0,1,2026-09-25
mixto,7,Lamine Yamal Yamal,Barcelona,10.0,1,2026-09-25
mixto,6,Lamine Yamal Yamal,Barcelona,11.0,1,2026-09-25
mixto,5,Lamine Yamal Yamal,Barcelona,16.0,1,2026-09-25
mixto,4,Lamine Yamal Yamal,Barcelona,17.0,1,2026-09-25
mixto,3,Lamine Yamal Yamal,Barcelona,17.0,1,2026-09-25
mixto,1,Lamine Yamal Yamal,Barcelona,8.0,1,2026-09-25
mixto,2,Lamine Yamal Yamal,Barcelona,3.0,1,2026-09-25
mixto,7,Pau Cubarsí Cubarsí,Barcelona,5.0,1,2026-09-25
mixto,6,Pau Cubarsí Cubarsí,Barcelona,,0,2026-09-25
mixto,5,Pau Cubarsí Cubarsí,Barcelona,5.0,1,2026-09-25
mixto,4,Pau Cubarsí Cubarsí,Barcelona,8.0,1,2026-09-25
mixto,3,Pau Cubarsí Cubarsí,Barcelona,4.0,1,2026-09-25
mixto,1,Pau Cubarsí Cubarsí,Barcelona,7.0,1,2026-09-25
mixto,2,Pau Cubarsí Cubarsí,Barcelona,,0,2026-09-25
mixto,7,Fermín López Fermín,Barcelona,6.0,1,2026-09-25
mixto,6,Fermín López Fermín,Barcelona,,0,2026-09-25
mixto,5,Fermín López Fermín,Barcelona,4.0,1,2026-09-25
mixto,4,Fermín López Fermín,Barcelona,14.0,1,2026-09-25
mixto,3,Fermín López Fermín,Barcelona,4.0,1,2026-09-25
mixto,1,Fermín López Fermín,Barcelona,13.0,1,2026-09-25
mixto,2,Fermín López Fermín,Barcelona,18.0,1,2026-09-25
mixto,7,Gerard Martín Martín,Barcelona,6.0,1,2026-09-25
mixto,6,Gerard Martín Martín,Barcelona,5.0,1,2026-09-25
mixto,5,Gerard Martín Martín,Barcelona,2.0,1,2026-09-25
mixto,4,Gerard Martín Martín,Barcelona,4.0,1,2026-09-25
mixto,3,Gerard Martín Martín,Barcelona,,0,2026-09-25
mixto,1,Gerard Martín Martín,Barcelona,5.0,1,2026-09-25
mixto,2,Gerard Martín Martín,Barcelona,6.0,1,2026-09-25
mixto,7,Marc Bernal Bernal,Barcelona,1.0,1,2026-09-25
mixto,6,Marc Bernal Bernal,Barcelona,4.0,1,2026-09-25
mixto,5,Marc Bernal Bernal,Barcelona,1.0,1,2026-09-25
mixto,4,Marc Bernal Bernal,Barcelona,5.0,1,2026-09-25
mixto,3,Marc Bernal Bernal,Barcelona,6.0,1,2026-09-25
mixto,1,Marc Bernal Bernal,Barcelona,7.0,1,2026-09-25
mixto,2,Marc Bernal Bernal,Barcelona,6.0,1,2026-09-25
mixto,7,Álvaro Cortés Cortés,Barcelona,,0,2026-09-25
mixto,6,Álvaro Cortés Cortés,Barcelona,,0,2026-09-25
mixto,5,Álvaro Cortés Cortés,Barcelona,,0,2026-09-25
mixto,7,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto,6,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto,5,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto,4,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto,3,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto,1,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto,2,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto,7,Xavi Espart Espart,Barcelona,,0,2026-09-25
mixto,6,Xavi Espart Espart,Barcelona,,0,2026-09-25
mixto,5,Xavi Espart Espart,Barcelona,11.0,1,2026-09-25
mixto,4,Xavi Espart Espart,Barcelona,6.0,1,2026-09-25
mixto,3,Xavi Espart Espart,Barcelona,7.0,1,2026-09-25
mixto,1,Xavi Espart Espart,Barcelona,6.0,1,2026-09-25
mixto,2,Xavi Espart Espart,Barcelona,8.0,1,2026-09-25
mixto,7,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto,6,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto,5,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto,4,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto,3,Hamza Abdelkarim Abdelkarim,Barcelona,3.0,1,2026-09-25
mixto,1,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto,2,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto,7,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto,6,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto,5,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto,4,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto,3,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto,1,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto,2,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto,7,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto,6,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto,5,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto,4,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto,3,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto,1,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto,2,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto,7,Rodri Hernández Rodri,Barcelona,9.0,1,2026-09-25
mixto,6,Rodri Hernández Rodri,Barcelona,8.0,1,2026-09-25
mixto,5,Rodri Hernández Rodri,Barcelona,6.0,1,2026-09-25
mixto,4,Rodri Hernández Rodri,Barcelona,9.0,1,2026-09-25
mixto,3,Rodri Hernández Rodri,Barcelona,4.0,1,2026-09-25
mixto,1,Rodri Hernández Rodri,Barcelona,5.0,1,2026-09-25
mixto,2,Rodri Hernández Rodri,Barcelona,,0,2026-09-25
mixto,7,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto,6,Alejandro Balde Balde,Barcelona,5.0,1,2026-09-25
mixto,5,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto,4,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto,3,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto,1,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto,2,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto,7,Dominik Livakovic Livakovic,Barcelona,4.0,1,2026-09-25
mixto,6,Dominik Livakovic Livakovic,Barcelona,,0,2026-09-25
mixto,5,Dominik Livakovic Livakovic,Barcelona,,0,2026-09-25
mixto,4,Dominik Livakovic Livakovic,Barcelona,,0,2026-09-25
mixto,3,Dominik Livakovic Livakovic,Barcelona,,0,2026-09-25
mixto,1,Dominik Livakovic Livakovic,Barcelona,,0,2026-09-25
mixto,7,Gabriel Jesus Gabriel Jesús,Barcelona,1.0,1,2026-09-25
mixto,6,Gabriel Jesus Gabriel Jesús,Barcelona,11.0,1,2026-09-25
mixto,5,Gabriel Jesus Gabriel Jesús,Barcelona,,0,2026-09-25
mixto,4,Gabriel Jesus Gabriel Jesús,Barcelona,4.0,1,2026-09-25
mixto,7,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto,6,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto,5,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto,4,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto,3,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto,1,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto,2,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto,7,Marc Bartra Bartra,Betis,2.0,1,2026-09-25
mixto,6,Marc Bartra Bartra,Betis,,0,2026-09-25
mixto,5,Marc Bartra Bartra,Betis,6.0,1,2026-09-25
mixto,4,Marc Bartra Bartra,Betis,6.0,1,2026-09-25
mixto,3,Marc Bartra Bartra,Betis,8.0,1,2026-09-25
mixto,1,Marc Bartra Bartra,Betis,,0,2026-09-25
mixto,2,Marc Bartra Bartra,Betis,3.0,1,2026-09-25
mixto,7,Isco Alarcón Isco,Betis,2.0,1,2026-09-25
mixto,6,Isco Alarcón Isco,Betis,6.0,1,2026-09-25
mixto,5,Isco Alarcón Isco,Betis,4.0,1,2026-09-25
mixto,4,Isco Alarcón Isco,Betis,3.0,1,2026-09-25
mixto,3,Isco Alarcón Isco,Betis,3.0,1,2026-09-25
mixto,1,Isco Alarcón Isco,Betis,2.0,1,2026-09-25
mixto,2,Isco Alarcón Isco,Betis,2.0,1,2026-09-25
mixto,7,Diego Javier Llorente D. Llorente,Betis,,0,2026-09-25
mixto,6,Diego Javier Llorente D. Llorente,Betis,,0,2026-09-25
mixto,5,Diego Javier Llorente D. Llorente,Betis,,0,2026-09-25
mixto,4,Diego Javier Llorente D. Llorente,Betis,3.0,1,2026-09-25
mixto,3,Diego Javier Llorente D. Llorente,Betis,,0,2026-09-25
mixto,1,Diego Javier Llorente D. Llorente,Betis,3.0,1,2026-09-25
mixto,2,Diego Javier Llorente D. Llorente,Betis,,0,2026-09-25
mixto,7,Héctor Bellerín Bellerín,Betis,2.0,1,2026-09-25
mixto,6,Héctor Bellerín Bellerín,Betis,4.0,1,2026-09-25
mixto,5,Héctor Bellerín Bellerín,Betis,6.0,1,2026-09-25
mixto,4,Héctor Bellerín Bellerín,Betis,5.0,1,2026-09-25
mixto,3,Héctor Bellerín Bellerín,Betis,-2.0,1,2026-09-25
mixto,1,Héctor Bellerín Bellerín,Betis,4.0,1,2026-09-25
mixto,2,Héctor Bellerín Bellerín,Betis,3.0,1,2026-09-25
mixto,7,Pablo Fornals Fornals,Betis,5.0,1,2026-09-25
mixto,6,Pablo Fornals Fornals,Betis,,0,2026-09-25
mixto,5,Pablo Fornals Fornals,Betis,5.0,1,2026-09-25
mixto,4,Pablo Fornals Fornals,Betis,3.0,1,2026-09-25
mixto,3,Pablo Fornals Fornals,Betis,1.0,1,2026-09-25
mixto,1,Pablo Fornals Fornals,Betis,3.0,1,2026-09-25
mixto,2,Pablo Fornals Fornals,Betis,4.0,1,2026-09-25
mixto,7,Marc Roca Marc Roca,Betis,6.0,1,2026-09-25
mixto,6,Marc Roca Marc Roca,Betis,,0,2026-09-25
mixto,5,Marc Roca Marc Roca,Betis,5.0,1,2026-09-25
mixto,4,Marc Roca Marc Roca,Betis,3.0,1,2026-09-25
mixto,3,Marc Roca Marc Roca,Betis,2.0,1,2026-09-25
mixto,1,Marc Roca Marc Roca,Betis,,0,2026-09-25
mixto,2,Marc Roca Marc Roca,Betis,4.0,1,2026-09-25
mixto,7,Álvaro Valles Valles,Betis,8.0,1,2026-09-25
mixto,6,Álvaro Valles Valles,Betis,9.0,1,2026-09-25
mixto,5,Álvaro Valles Valles,Betis,9.0,1,2026-09-25
mixto,4,Álvaro Valles Valles,Betis,12.0,1,2026-09-25
mixto,3,Álvaro Valles Valles,Betis,2.0,1,2026-09-25
mixto,1,Álvaro Valles Valles,Betis,8.0,1,2026-09-25
mixto,2,Álvaro Valles Valles,Betis,6.0,1,2026-09-25
mixto,7,Junior Firpo Junior,Betis,,0,2026-09-25
mixto,6,Junior Firpo Junior,Betis,3.0,1,2026-09-25
mixto,5,Junior Firpo Junior,Betis,,0,2026-09-25
mixto,4,Junior Firpo Junior,Betis,,0,2026-09-25
mixto,3,Junior Firpo Junior,Betis,,0,2026-09-25
mixto,1,Junior Firpo Junior,Betis,3.0,1,2026-09-25
mixto,2,Junior Firpo Junior,Betis,,0,2026-09-25
mixto,7,Cucho Hernández Cucho,Betis,10.0,1,2026-09-25
mixto,6,Cucho Hernández Cucho,Betis,1.0,1,2026-09-25
mixto,5,Cucho Hernández Cucho,Betis,9.0,1,2026-09-25
mixto,4,Cucho Hernández Cucho,Betis,2.0,1,2026-09-25
mixto,3,Cucho Hernández Cucho,Betis,1.0,1,2026-09-25
mixto,1,Cucho Hernández Cucho,Betis,2.0,1,2026-09-25
mixto,2,Cucho Hernández Cucho,Betis,5.0,1,2026-09-25
mixto,7,Fran García Fran García,Betis,2.0,1,2026-09-25
mixto,6,Fran García Fran García,Betis,,0,2026-09-25
mixto,5,Fran García Fran García,Betis,5.0,1,2026-09-25
mixto,4,Fran García Fran García,Betis,3.0,1,2026-09-25
mixto,3,Fran García Fran García,Betis,0.0,1,2026-09-25
mixto,1,Fran García Fran García,Betis,5.0,1,2026-09-25
mixto,2,Fran García Fran García,Betis,5.0,1,2026-09-25
mixto,7,Álvaro Fidalgo Fidalgo,Betis,,0,2026-09-25
mixto,6,Álvaro Fidalgo Fidalgo,Betis,0.0,1,2026-09-25
mixto,5,Álvaro Fidalgo Fidalgo,Betis,,0,2026-09-25
mixto,4,Álvaro Fidalgo Fidalgo,Betis,3.0,1,2026-09-25
mixto,3,Álvaro Fidalgo Fidalgo,Betis,,0,2026-09-25
mixto,1,Álvaro Fidalgo Fidalgo,Betis,,0,2026-09-25
mixto,2,Álvaro Fidalgo Fidalgo,Betis,,0,2026-09-25
mixto,7,Rodrigo Riquelme Riquelme,Betis,-1.0,1,2026-09-25
mixto,6,Rodrigo Riquelme Riquelme,Betis,2.0,1,2026-09-25
mixto,5,Rodrigo Riquelme Riquelme,Betis,2.0,1,2026-09-25
