jornada,lado,jugador,slug,evento,cantidad,puntos_lf,partido
5,local,Guedes,,Goles en contra,0.0,1.0,22470-real-sociedad-atletico
5,local,Oyarzabal,,Minutos jugados,79.0,2.0,22470-real-sociedad-atletico
5,local,Oyarzabal,,Goles en contra,0.0,1.0,22470-real-sociedad-atletico
5,local,Oyarzabal,,Tarjetas amarillas,1.0,-1.0,22470-real-sociedad-atletico
5,local,Kubo,,Minutos jugados,18.0,1.0,22470-real-sociedad-atletico
5,local,Kubo,,Goles en contra,3.0,-1.0,22470-real-sociedad-atletico
5,local,Zakharyan,,Minutos jugados,5.0,1.0,22470-real-sociedad-atletico
5,local,Zakharyan,,Goles en contra,2.0,-1.0,22470-real-sociedad-atletico
5,local,Gorrotxategi,,Minutos jugados,12.0,1.0,22470-real-sociedad-atletico
5,local,Gorrotxategi,,Goles en contra,3.0,-1.0,22470-real-sociedad-atletico
5,local,Ochieng,,Minutos jugados,18.0,1.0,22470-real-sociedad-atletico
5,local,Ochieng,,Goles en contra,3.0,-1.0,22470-real-sociedad-atletico
5,local,Óskarsson,,Minutos jugados,11.0,1.0,22470-real-sociedad-atletico
5,local,Óskarsson,,Goles en contra,3.0,-1.0,22470-real-sociedad-atletico
5,visitante,Oblak,,Minutos jugados,90.0,2.0,22470-real-sociedad-atletico
5,visitante,Oblak,,Goles en contra,0.0,4.0,22470-real-sociedad-atletico
5,visitante,M. Llorente,,Minutos jugados,60.0,2.0,22470-real-sociedad-atletico
5,visitante,M. Llorente,,Goles en contra,0.0,3.0,22470-real-sociedad-atletico
5,visitante,Grimaldo,,Minutos jugados,90.0,2.0,22470-real-sociedad-atletico
5,visitante,Grimaldo,,Goles,1.0,6.0,22470-real-sociedad-atletico
5,visitante,Grimaldo,,Goles en contra,0.0,3.0,22470-real-sociedad-atletico
5,visitante,Hancko,,Minutos jugados,90.0,2.0,22470-real-sociedad-atletico
5,visitante,Hancko,,Goles en contra,0.0,3.0,22470-real-sociedad-atletico
5,visitante,Romero,,Minutos jugados,90.0,2.0,22470-real-sociedad-atletico
5,visitante,Romero,,Goles en contra,0.0,3.0,22470-real-sociedad-atletico
5,visitante,Pubill,,Minutos jugados,90.0,2.0,22470-real-sociedad-atletico
5,visitante,Pubill,,Goles en contra,0.0,3.0,22470-real-sociedad-atletico
5,visitante,Kang-In Lee,,Minutos jugados,60.0,2.0,22470-real-sociedad-atletico
5,visitante,Kang-In Lee,,Goles en contra,0.0,2.0,22470-real-sociedad-atletico
5,visitante,Baena,,Minutos jugados,59.0,1.0,22470-real-sociedad-atletico
5,visitante,Giuliano,,Minutos jugados,90.0,2.0,22470-real-sociedad-atletico
5,visitante,Giuliano,,Goles,1.0,4.0,22470-real-sociedad-atletico
5,visitante,Giuliano,,Goles en contra,0.0,1.0,22470-real-sociedad-atletico
5,visitante,Hjulmand,,Minutos jugados,90.0,2.0,22470-real-sociedad-atletico
5,visitante,Hjulmand,,Goles en contra,0.0,2.0,22470-real-sociedad-atletico
5,visitante,Lookman,,Minutos jugados,76.0,2.0,22470-real-sociedad-atletico
5,visitante,Lookman,,Goles en contra,0.0,1.0,22470-real-sociedad-atletico
5,visitante,Koke,,Minutos jugados,30.0,1.0,22470-real-sociedad-atletico
5,visitante,Cardoso,,Minutos jugados,31.0,1.0,22470-real-sociedad-atletico
5,visitante,Cardoso,,Tarjetas amarillas,1.0,-1.0,22470-real-sociedad-atletico
5,visitante,Jonathan David,,Minutos jugados,30.0,1.0,22470-real-sociedad-atletico
5,visitante,Jonathan David,,Goles,1.0,4.0,22470-real-sociedad-atletico
5,visitante,Ortiz,,Minutos jugados,14.0,1.0,22470-real-sociedad-atletico
5,local,Vlachodimos,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,local,Vlachodimos,,Goles en contra,0.0,4.0,22471-sevilla-valencia
5,local,Iglesias,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,local,Iglesias,,Goles,1.0,6.0,22471-sevilla-valencia
5,local,Iglesias,,Goles en contra,0.0,3.0,22471-sevilla-valencia
5,local,Kike Salas,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,local,Kike Salas,,Goles en contra,0.0,3.0,22471-sevilla-valencia
5,local,Suazo,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,local,Suazo,,Goles en contra,0.0,3.0,22471-sevilla-valencia
5,local,Castrín,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,local,Castrín,,Goles en contra,0.0,3.0,22471-sevilla-valencia
5,local,Agoume,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,local,Agoume,,Goles en contra,0.0,2.0,22471-sevilla-valencia
5,local,Félix Correia,,Minutos jugados,83.0,2.0,22471-sevilla-valencia
5,local,Félix Correia,,Goles en contra,0.0,1.0,22471-sevilla-valencia
5,local,Fofana,,Minutos jugados,71.0,2.0,22471-sevilla-valencia
5,local,Fofana,,Goles en contra,0.0,2.0,22471-sevilla-valencia
5,local,Sierra,,Minutos jugados,63.0,2.0,22471-sevilla-valencia
5,local,Sierra,,Goles en contra,0.0,1.0,22471-sevilla-valencia
5,local,Romero,,Minutos jugados,63.0,2.0,22471-sevilla-valencia
5,local,Romero,,Goles en contra,0.0,1.0,22471-sevilla-valencia
5,local,Stassin,,Minutos jugados,83.0,2.0,22471-sevilla-valencia
5,local,Stassin,,Goles en contra,0.0,1.0,22471-sevilla-valencia
5,local,Julio Díaz,,Minutos jugados,7.0,1.0,22471-sevilla-valencia
5,local,Guridi,,Minutos jugados,7.0,1.0,22471-sevilla-valencia
5,local,Kochorashvili,,Minutos jugados,19.0,1.0,22471-sevilla-valencia
5,local,Ejuke,,Minutos jugados,27.0,1.0,22471-sevilla-valencia
5,local,Ejuke,,Tarjetas amarillas,1.0,-1.0,22471-sevilla-valencia
5,local,Ure,,Minutos jugados,27.0,1.0,22471-sevilla-valencia
5,visitante,Dimitrievski,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,visitante,Gayà,,Minutos jugados,83.0,2.0,22471-sevilla-valencia
5,visitante,Arnau,,Minutos jugados,62.0,2.0,22471-sevilla-valencia
5,visitante,Arnau,,Goles en contra,0.0,3.0,22471-sevilla-valencia
5,visitante,Tárrega,,Minutos jugados,24.0,1.0,22471-sevilla-valencia
5,visitante,Pepelu,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,visitante,Javi Guerra,,Minutos jugados,83.0,2.0,22471-sevilla-valencia
5,visitante,Ugrinic,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,visitante,Dieng,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,visitante,Sato,,Minutos jugados,62.0,2.0,22471-sevilla-valencia
5,visitante,Sato,,Goles en contra,0.0,1.0,22471-sevilla-valencia
5,visitante,Sato,,Tarjetas amarillas,1.0,-1.0,22471-sevilla-valencia
5,visitante,Danjuma,,Minutos jugados,90.0,2.0,22471-sevilla-valencia
5,visitante,Maffeo,,Minutos jugados,28.0,1.0,22471-sevilla-valencia
5,visitante,Maffeo,,Tarjetas amarillas,1.0,-1.0,22471-sevilla-valencia
5,visitante,Jesús Vázquez,,Minutos jugados,7.0,1.0,22471-sevilla-valencia
5,visitante,Elliott,,Minutos jugados,28.0,1.0,22471-sevilla-valencia
5,visitante,Duro,,Minutos jugados,7.0,1.0,22471-sevilla-valencia
5,local,Gulacsi,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,local,Gulacsi,,Goles en contra,2.0,-2.0,22472-villarreal-betis
5,local,Veiga,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,local,Veiga,,Goles en contra,2.0,-2.0,22472-villarreal-betis
5,local,Veiga,,Tarjetas amarillas,1.0,-1.0,22472-villarreal-betis
5,local,Romero,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,local,Romero,,Goles en contra,2.0,-2.0,22472-villarreal-betis
5,local,Mouriño,,Minutos jugados,76.0,2.0,22472-villarreal-betis
5,local,Mouriño,,Goles en contra,2.0,-2.0,22472-villarreal-betis
5,local,Pau Navarro,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,local,Pau Navarro,,Goles en contra,2.0,-2.0,22472-villarreal-betis
5,local,Comesaña,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,local,Comesaña,,Goles en contra,2.0,-1.0,22472-villarreal-betis
5,local,Pape Gueye,,Minutos jugados,54.0,1.0,22472-villarreal-betis
5,local,Pape Gueye,,Goles en contra,2.0,-1.0,22472-villarreal-betis
5,local,Buchanan,,Minutos jugados,55.0,1.0,22472-villarreal-betis
5,local,Buchanan,,Goles en contra,2.0,-1.0,22472-villarreal-betis
5,local,Gerard,,Minutos jugados,62.0,2.0,22472-villarreal-betis
5,local,Gerard,,Goles,1.0,4.0,22472-villarreal-betis
5,local,Gerard,,Goles en contra,2.0,-1.0,22472-villarreal-betis
5,local,Pépé,,Minutos jugados,76.0,2.0,22472-villarreal-betis
5,local,Pépé,,Goles en contra,2.0,-1.0,22472-villarreal-betis
5,local,Mikautadze,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,local,Mikautadze,,Goles en contra,2.0,-1.0,22472-villarreal-betis
5,local,Freeman,,Minutos jugados,14.0,1.0,22472-villarreal-betis
5,local,Moleiro,,Minutos jugados,35.0,1.0,22472-villarreal-betis
5,local,Saliba,,Minutos jugados,36.0,1.0,22472-villarreal-betis
5,local,Ayoze,,Minutos jugados,14.0,1.0,22472-villarreal-betis
5,local,Oluwaseyi,,Minutos jugados,28.0,1.0,22472-villarreal-betis
5,visitante,Valles,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,visitante,Bartra,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,visitante,Bellerín,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,visitante,Fran García,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,visitante,Natan,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,visitante,Natan,,Goles,1.0,6.0,22472-villarreal-betis
5,visitante,Isco,,Minutos jugados,57.0,1.0,22472-villarreal-betis
5,visitante,Fornals,,Minutos jugados,84.0,2.0,22472-villarreal-betis
5,visitante,Marc Roca,,Minutos jugados,90.0,2.0,22472-villarreal-betis
5,visitante,Riquelme,,Minutos jugados,67.0,2.0,22472-villarreal-betis
5,visitante,Cucho,,Minutos jugados,84.0,2.0,22472-villarreal-betis
5,visitante,Cucho,,Goles,1.0,4.0,22472-villarreal-betis
5,visitante,Abde,,Minutos jugados,66.0,2.0,22472-villarreal-betis
5,visitante,Ceballos,,Minutos jugados,33.0,1.0,22472-villarreal-betis
5,visitante,Lo Celso,,Minutos jugados,6.0,1.0,22472-villarreal-betis
5,visitante,Deossa,,Minutos jugados,23.0,1.0,22472-villarreal-betis
5,visitante,Bernal,,Minutos jugados,6.0,1.0,22472-villarreal-betis
5,visitante,Antony,,Minutos jugados,24.0,1.0,22472-villarreal-betis
6,local,Remiro,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,local,Remiro,,Goles en contra,0.0,4.0,22482-real-sociedad-celta
6,local,Zubeldia,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,local,Zubeldia,,Goles en contra,0.0,3.0,22482-real-sociedad-celta
6,local,Sergio Gómez,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,local,Sergio Gómez,,Goles en contra,0.0,3.0,22482-real-sociedad-celta
6,local,Jon Martín,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,local,Jon Martín,,Goles en contra,0.0,3.0,22482-real-sociedad-celta
6,local,Aramburu,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,local,Aramburu,,Goles en contra,0.0,3.0,22482-real-sociedad-celta
6,local,Barrenetxea,,Minutos jugados,71.0,2.0,22482-real-sociedad-celta
6,local,Barrenetxea,,Goles en contra,0.0,2.0,22482-real-sociedad-celta
6,local,Herrera,,Minutos jugados,61.0,2.0,22482-real-sociedad-celta
6,local,Herrera,,Goles en contra,0.0,2.0,22482-real-sociedad-celta
6,local,Herrera,,Tarjetas amarillas,1.0,-1.0,22482-real-sociedad-celta
6,local,Kubo,,Minutos jugados,61.0,2.0,22482-real-sociedad-celta
6,local,Kubo,,Goles en contra,0.0,2.0,22482-real-sociedad-celta
6,local,Turrientes,,Minutos jugados,88.0,2.0,22482-real-sociedad-celta
6,local,Turrientes,,Goles en contra,0.0,2.0,22482-real-sociedad-celta
6,local,Oyarzabal,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,local,Oyarzabal,,Goles en contra,0.0,1.0,22482-real-sociedad-celta
6,local,Óskarsson,,Minutos jugados,71.0,2.0,22482-real-sociedad-celta
6,local,Óskarsson,,Goles en contra,0.0,1.0,22482-real-sociedad-celta
6,local,Carlos Soler,,Minutos jugados,2.0,1.0,22482-real-sociedad-celta
6,local,L. Sucic,,Minutos jugados,29.0,1.0,22482-real-sociedad-celta
6,local,L. Sucic,,Tarjetas amarillas,1.0,-1.0,22482-real-sociedad-celta
6,local,Gorrotxategi,,Minutos jugados,29.0,1.0,22482-real-sociedad-celta
6,local,Marchal,,Minutos jugados,19.0,1.0,22482-real-sociedad-celta
6,local,Guedes,,Minutos jugados,19.0,1.0,22482-real-sociedad-celta
6,visitante,Radu,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,visitante,Radu,,Goles en contra,0.0,4.0,22482-real-sociedad-celta
6,visitante,M. Alonso,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,visitante,M. Alonso,,Goles en contra,0.0,3.0,22482-real-sociedad-celta
6,visitante,M. Alonso,,Tarjetas amarillas,1.0,-1.0,22482-real-sociedad-celta
6,visitante,Carreira,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,visitante,Carreira,,Goles en contra,0.0,3.0,22482-real-sociedad-celta
6,visitante,Á. Núñez,,Minutos jugados,84.0,2.0,22482-real-sociedad-celta
6,visitante,Á. Núñez,,Goles en contra,0.0,3.0,22482-real-sociedad-celta
6,visitante,Rueda,,Minutos jugados,84.0,2.0,22482-real-sociedad-celta
6,visitante,Rueda,,Goles en contra,0.0,3.0,22482-real-sociedad-celta
6,visitante,Lago,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,visitante,Lago,,Goles en contra,0.0,3.0,22482-real-sociedad-celta
6,visitante,Lago,,Tarjetas amarillas,1.0,-1.0,22482-real-sociedad-celta
6,visitante,Moriba,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,visitante,Moriba,,Goles en contra,0.0,2.0,22482-real-sociedad-celta
6,visitante,Swedberg,,Minutos jugados,63.0,2.0,22482-real-sociedad-celta
6,visitante,Swedberg,,Goles en contra,0.0,2.0,22482-real-sociedad-celta
6,visitante,Román,,Minutos jugados,90.0,2.0,22482-real-sociedad-celta
6,visitante,Román,,Goles en contra,0.0,2.0,22482-real-sociedad-celta
6,visitante,Antañón,,Minutos jugados,63.0,2.0,22482-real-sociedad-celta
6,visitante,Antañón,,Goles en contra,0.0,2.0,22482-real-sociedad-celta
6,visitante,Jutglà,,Minutos jugados,69.0,2.0,22482-real-sociedad-celta
6,visitante,Jutglà,,Goles en contra,0.0,1.0,22482-real-sociedad-celta
